															
Item #	Pic File	Name	Value	Equip Stat	Skill Group	Mod1	Mod2	material	ID/Rep/St	Not identified name	Sprite Index	Shape	Equip X	Equip Y	Notes
462	gong	Tempelgong	0	N / A	Misc	0	0	3	0	Gong	91	0	0	0	Ein kleiner Gong, der für Dienste im Tempel gebraucht wird.
463	horsshu	Magisches Hufeisen	0	N / A	Misc	0	0	6	0	Hufeisen	92	0	0	0	Dieses makellose Hufeisen ist aus Silber. Um es zu benutzen, hebst Du es auf und machst einen Rechtsklick auf das Porträt eines Charakters.
464	skull	Ethrics Totenkopf	0	N / A	Misc	0	0	3	0	Totenkopf	93	0	0	0	Suchgegenstand: Ethrics Totenkopf bebt kaum wahrnehmbar, wenn man ihn berührt, ein Beweis der mächtigen Magie, die seinem Körper so lange Zeit nach seinem Tod noch anhaftet.
465	thybone	Knochen	0	N / A	Misc	0	0	3	0	Knochen	94	0	0	0	Ein Schenkelknochen eines Menschen oder eines humanoiden Monsters.
466	crysskull	Kristalltotenkopf	0	N / A	Misc	0	0	2	0	Kristalltotenkopf	95	0	0	0	Ein einziges Stück eines bläulichen Kristalls, aus dem die Form eines menschlichen Schädels geschnitzt wurde.
467	shovel	Schaufel	0	N / A	Misc	0	0	6	0	Schaufel	96	0	0	0	Eine Schaufel.
468	lockpick	Dietrich	0	N / A	Misc	0	0	4	0	Einbruchsschlüssel	97	0	0	0	Ein einfacher Einbruchsschlüssel.
469	rope	Seil	0	N / A	Misc	0	0	2	0	Seil	98	0	0	0	Gewundenes Seil von robuster Qualität.
470	stone	Magnetstein	0	N / A	Misc	0	0	6	0	Stein	99	0	0	0	Ein Souvenir aus dem Zirkus der Sonne. Dieser Magnetstein ist im Haupt-Zirkuszelt einen Punkt wert.
471	quill	Harpyienfeder	0	N / A	Misc	0	0	1	0	Feder	100	0	0	0	Ein Souvenir aus dem Zirkus der Sonne. Diese Harpyienfeder ist im Haupt-Zirkuszelt drei Punkte wert.
472	pyramid	Goldene Pyramide	0	N / A	Misc	0	0	5	0	Pyramide	101	0	0	0	Ein Preis des Zirkus der Sonne. Das Emblem des Zirkus und das Wort ´Abdul´ sind auf der Unterseite der Pyramide eingeritzt.
473	keg	Weinfäßchen	0	N / A	Misc	0	0	5	0	Fäßchen	104	0	0	0	Ein Preis des Zirkus der Sonne. Das Emblem des Zirkus und das Wort ´Abdul´ sind auf der Unterseite des Fäßchens eingeritzt.
474	egg	Kobraei	0	N / A	Misc	0	0	1	0	Ei	105	0	0	0	Das schwere Ei eines großen Vogels oder Reptils... oder Monsters.
475	chime	Geläut der Harmonie	0	N / A	Misc	0	0	4	0	Geläut	106	0	0	0	Suchgegenstand: Ein Windspiel aus Messing mit Kupferketten. In die Oberfläche des Spiels sind Symbole von Baa eingraviert.
476	tooth	Zahn	0	N / A	Misc	0	0	4	0	Zahn	107	0	0	0	Ein großer Reißzahn aus dem Maul einer riesigen Bestie.
477	clover	Vierblättriges Kleeblatt	0	N / A	Misc	0	0	1	0	Kleeblatt	108	0	0	0	Ein Souvenir aus dem Zirkus der Sonne. Dieses vierblättrige Kleeblatt ist im Haupt-Zirkuszelt fünf Punkte wert.
478	flute	Flöte	0	N / A	Misc	0	0	4	0	Flöte	109	0	0	0	Eine einfache Holzflöte mit Silberringen.
479	harp	Harfe	0	N / A	Misc	0	0	3	0	Harfe	110	0	0	0	Suchgegenstand: Eine schön verzierte, hölzerne Harfe.
480	jewelegg	Juwelenei	0	N / A	Misc	0	0	3	0	Juwelenei	111	0	0	0	"Ein juwelenbesetztes ""Ei"". Obwohl es sicherlich etwas wertvolles und faszinierendes in seinem Innern hat, bekommst Du nicht heraus, wie Du es öffnen kannst, um nachzusehen."
481	heart	Herz der Spinnenkönigin	0	N / A	Misc	0	0	2	0	Herz	112	0	0	0	Suchgegenstand: Eine blutige Trophäe der bösartigen Spinnenkönigin.
482	amber	Bernstein	0	N / A	Misc	0	0	3	0	Bernstein	113	0	0	0	Ein Stück Bernstein, lange gehärtet und versteinert. Das Äußere ist mit einem bräunlichen Mineral verkrustet.
483	aladnlmp	Wunderlampe	0	N / A	Misc	0	0	5	0	Wunderlampe	114	0	0	0	Eine Öllampe wie die, aus denen in Märchen die Geister emporsteigen.
484	apple	Apfel	0	N / A	Misc	0	0	2	0	Apfel	115	0	0	0	Ein perfekter, leuchtend roter Apfel.
485	nwcapea	Umhang von Baa	0	Cloak	Misc	1	4	2	0	Umhang	29	10	490	85	Suchgegenstand: Dieser Umhang ist pechschwarz mit einem auf dem Rücken eingestickten, roten Logo. Das Logo besteht aus einer Kugel, die von einem Schwert durchbohrt wird. Ein ominöses Symbol...
486	keyring	Schlüssel des Drachenturms	0	N / A	Misc	0	0	6	0	Schlüsselring	68	0	0	0	Suchgegenstand: Ein Sortiment von Schlüsseln zu den verschiedenen Drachentürmen der Städte von Enroth.
487	keys1	Schlüssel zu Ghariks Laboratorium	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Suchgegenstand: Ein kleiner Schlüssel.
488	keys2	Schlüssel zu Snergles Kammern	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Suchgegenstand: Ein kleiner Schlüssel.
489	keys3	Schlüssel zur Goblinwacht	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Suchgegenstand: Ein kleiner Schlüssel.
490	keys4	Schlüssel	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
491	keys5	Schlüssel	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
492	keys6	Schlüssel des Obersten Hexers	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
493	map	Karte	0	N / A	Misc	0	0	1	0	Karte	103	0	0	0	Eine Karte aus gedehnten Tierhäuten und Pergament.
494	map	Karte	0	N / A	Misc	0	0	1	0	Karte	103	0	0	0	Eine Karte aus gedehnten Tierhäuten und Pergament.
495	map	Karte	0	N / A	Misc	0	0	1	0	Karte	103	0	0	0	Eine Karte aus gedehnten Tierhäuten und Pergament.
496	map	Karte	0	N / A	Misc	0	0	1	0	Karte	103	0	0	0	Eine Karte aus gedehnten Tierhäuten und Pergament.
497	map	Karte	0	N / A	Misc	0	0	1	0	Karte	103	0	0	0	Eine Karte aus gedehnten Tierhäuten und Pergament.
498	axe4	Snergles Axt	0	Weapon	Axe	4d3	20	5	0	Axt	7	9	497	66	Suchgegenstand: Die feinste Zwergenaxt, die jemals in Enroth geschaffen wurde. Snergles Name steht in fließenden Zwergenrunen auf der Klinge geschrieben.
499	lshield3	Lord Kilburns Schild	0	Shield	Shield	18	30	4	0	Großes Schild	23	0	542	129	Suchgegenstand: Dieses zerschlagene und blutverschmierte Schild trägt immer noch Kilburns Namen, der am Rand eingeritzt ist.
500	scroll5	Name der Nachricht	0	Mscroll	Misc	M1	1	2	0	Nachrichtenschriftrolle	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
501	scroll5	Name der Nachricht	0	Mscroll	Misc	M2	1	2	0	Nachrichtenschriftrolle	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
502	scroll5	Brief von Zenofex	0	Mscroll	Misc	M3	1	2	0	Nachrichtenschriftrolle	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
503	scroll5	Liste der Feinde	0	Mscroll	Misc	M4	1	2	0	Nachrichtenschriftrolle	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
504	scroll5	Befehle der Schattengilde	0	Mscroll	Misc	M5	1	2	0	Nachrichtenschriftrolle	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
505	scroll5	Der Brief	0	Mscroll	Misc	M6	1	2	0	Der Brief	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
506	scroll5	Teufelspläne	0	Mscroll	Misc	M7	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
507	scroll5	Sendung des Erzbischofs	0	Mscroll	Misc	M8	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
508	scroll5	Entlassung	0	Mscroll	Misc	M9	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
509	scroll5	Brief von Xenofex	0	Mscroll	Misc	M10	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
510	scroll5	Brief von Cedric Druthers	0	Mscroll	Misc	M11	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
511	scroll5	Papierfetzen	0	Mscroll	Misc	M12	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
512	scroll5	Brief an Snergle	0	Mscroll	Misc	M13	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
513	scroll5	Brief des Prinzen der Diebe	0	Mscroll	Misc	M14	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
514	scroll5	Name der Nachricht	0	Mscroll	Misc	M15	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
515	scroll5	Eleganter Brief	0	Mscroll	Misc	M16	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
516	scroll5	Brief an den Prinzen der Diebe	0	Mscroll	Misc	M17	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
517	scroll5	Name der Nachricht	0	Mscroll	Misc	M18	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
518	scroll5	Tagebuchseite	0	Mscroll	Misc	M19	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
519	scroll5	Seite aus Agars Tagebuch	0	Mscroll	Misc	M20	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
520	scroll5	Überreste eines Tagebuchs	0	Mscroll	Misc	M21	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
521	scroll5	Brief der Drachenreiter	0	Mscroll	Misc	M22	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
522	scroll5	Brief des Tempels von Baa	0	Mscroll	Misc	M23	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
523	scroll5	Notizen zu magischen Ritualen	0	Mscroll	Misc	M24	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
524	scroll5	Name der Nachricht	0	Mscroll	Misc	M25	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
525	scroll5	Befehle von Snergle	0	Mscroll	Misc	M26	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
526	scroll5	Name der Nachricht	0	Mscroll	Misc	M27	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
527	scroll5	Seite aus Corlagons Tagebuch	0	Mscroll	Misc	M28	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
528	scroll5	Brief an Marcus	0	Mscroll	Misc	M29	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
529	scroll5	Fetzen von Ghariks Tagebuch	0	Mscroll	Misc	M30	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
530	scroll5	Überbleibsel eines Briefs	0	Mscroll	Misc	M31	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
531	scroll5	Brief an Terrax	0	Mscroll	Misc	M32	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
532	scroll5	Lose Seite	0	Mscroll	Misc	M33	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
533	scroll5	Fragment eines Tagebuchs	0	Mscroll	Misc	M34	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
534	scroll5	Brief an Agar	0	Mscroll	Misc	M35	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
535	scroll5	Brief an Gharik	0	Mscroll	Misc	M36	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
536	scroll5	Spiral - Instruktionen	0	Mscroll	Misc	M37	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
537	scroll5	Code des Kapitäns	0	Mscroll	Misc	M38	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
538	scroll5	Code des Ersten Offiziers	0	Mscroll	Misc	M39	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
539	scroll5	Code des Navigators	0	Mscroll	Misc	M40	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
540	scroll5	Code des Kommunikators	0	Mscroll	Misc	M41	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
541	scroll5	Code des Ingenieurs	0	Mscroll	Misc	M42	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
542	scroll5	Code des Doktors	0	Mscroll	Misc	M43	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
543	scroll5	Code der Goblinwacht	0	Mscroll	Misc	M44	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
544	scroll5	Ritual des Nichts	0	Mscroll	Misc	M45	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
545	scroll5	Rolands Tagebuch	0	Mscroll	Misc	M46	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
546	scroll5	Proklamation	0	Mscroll	Misc	M47	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
547	scroll5	Name der Nachricht	0	Mscroll	Misc	M48	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
548	scroll5	Name der Nachricht	0	Mscroll	Misc	M49	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
549	scroll5	Name der Nachricht	0	Mscroll	Misc	M50	1	2	0	Nachricht	35	0	0	0	Eine Nachrichtenschriftrolle. Um diese Nachricht zu lesen, hebe die Rolle auf und mache einen Linksklick auf das Bild des Charakters im Inventory-Bildschirm.
550	memcryst	Speicherkristall Alpha	0	N / A	Misc	0	0	1	0	Speicherkristall	132	0	0	0	Suchgegenstand: Speicherkristall Alpha
551	memcryst	Speicherkristall Beta	0	N / A	Misc	0	0	1	0	Speicherkristall	132	0	0	0	Suchgegenstand: Speicherkristall Beta
552	memcryst	Speicherkristall Delta	0	N / A	Misc	0	0	1	0	Speicherkristall	132	0	0	0	Suchgegenstand: Speicherkristall Delta
553	memcryst	Speicherkristall Epsilon	0	N / A	Misc	0	0	1	0	Speicherkristall	132	0	0	0	Suchgegenstand: Speicherkristall Epsilon
554	pouch1	Beutel mit Fledermausdung	0	N / A	Misc	0	0	3	0	Lederbeutel	69	0	0	0	Suchgegenstand: Dieser Beutel ist mit stinkendem Fledermausdung gefüllt.
555	keys1	Badekammer - Schlüssel	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
556	keys2	Vorratsraum - Schlüssel	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
557	keys3	Schatzkammer - Schlüssel	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
558	keys4	Geheimtür - Schlüssel	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
559	keys5	Kisten - Schlüssel	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
560	keys6	Gilden - Schlüssel	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
561	keys1	Badehaus - Schlüssel	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
562	keys2	Vorratsraum - Schlüssel	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
563	keys3	Schatzkammer - Schlüssel	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
564	keys4	Schlüssel eines Kriegsherren	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
565	keys5	Abstellkammer - Schlüssel	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
566	keys6	Zellen - Schlüssel	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
567	keys1	Schlüssel eines hohen Klerikers	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
568	keys2	Schatzkammer - Schlüssel	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
569	keys3	Teleporter - Schlüssel	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
570	keys4	Schlüssel zum Heiligsten des Horts	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
571	keys5	Abstellkammer - Schlüssel	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
572	keys6	Zellen - Schlüssel	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
573	keys1	Wassertempel - Schlüssel	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
574	keys2	Flammentür - Schlüssel	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
575	keys3	Hintertür - Schlüssel	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
576	keys4	Schlüssel zur Büchereitruhe	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
577	keys5	Schlüssel zur Varn-Truhe	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
578	keys6	Abwasserkanal - Schlüssel	0	N / A	Misc	0	0	6	0	Schlüssel	67	0	0	0	Ein kleiner Schlüssel.
579	amulet5	Feueramulett	0	Amulet	Misc	0	0	4	0	Amulett	33	0	0	0	Suchgegenstand: In Gold eingefaßt und mit antiken Runen versehen glüht das Rubinherz dieses Amuletts schwach.
580	scroll4	Schwarze Umhüllung	0	N / A	Misc	0	0	2	0	Zauberspruchrolle	35	0	0	0	Suchgegenstand: Schwarze Umhüllung.
